#num. of faces	 numeric vol.	 analitic vol	 relative error
1.000000000000000000e+03 1.582000000000000739e+00 1.570796326794896558e+00 7.132479885514194651e-01
2.000000000000000000e+03 1.573000000000000620e+00 1.570796326794896558e+00 1.402901934205886270e-01
3.000000000000000000e+03 1.567333333333333911e+00 1.570796326794896558e+00 2.204610109210434488e-01
4.000000000000000000e+03 1.577500000000000790e+00 1.570796326794896558e+00 4.267690909860111237e-01
5.000000000000000000e+03 1.581200000000000827e+00 1.570796326794896558e+00 6.623184067620185855e-01
6.000000000000000000e+03 1.579333333333333922e+00 1.570796326794896558e+00 5.434827159200548152e-01
7.000000000000000000e+03 1.580571428571429404e+00 1.570796326794896558e+00 6.223023067846280565e-01
8.000000000000000000e+03 1.583250000000000712e+00 1.570796326794896558e+00 7.928254600973653199e-01
9.000000000000000000e+03 1.597333333333334160e+00 1.570796326794896558e+00 1.689398306181716380e+00
1.000000000000000000e+04 1.576600000000000668e+00 1.570796326794896558e+00 3.694733114729209511e-01
1.100000000000000000e+04 1.574363636363637076e+00 1.570796326794896558e+00 2.271019805616283360e-01
1.200000000000000000e+04 1.586166666666667169e+00 1.570796326794896558e+00 9.785062270378965810e-01
1.300000000000000000e+04 1.579538461538462446e+00 1.570796326794896558e+00 5.565415830455640034e-01
1.400000000000000000e+04 1.588142857142857967e+00 1.570796326794896558e+00 1.104314420148653442e+00
1.500000000000000000e+04 1.579066666666667285e+00 1.570796326794896558e+00 5.265061886569212257e-01
1.600000000000000000e+04 1.586000000000000743e+00 1.570796326794896558e+00 9.678958974984521735e-01
1.700000000000000000e+04 1.584000000000000741e+00 1.570796326794896558e+00 8.405719430249357638e-01
1.800000000000000000e+04 1.577222222222222747e+00 1.570796326794896558e+00 4.090852084202280525e-01
1.900000000000000000e+04 1.586000000000000743e+00 1.570796326794896558e+00 9.678958974984521735e-01
2.000000000000000000e+04 1.578400000000000691e+00 1.570796326794896558e+00 4.840648704990871409e-01
2.100000000000000000e+04 1.579523809523810218e+00 1.570796326794896558e+00 5.556088068223011822e-01
2.200000000000000000e+04 1.594181818181818810e+00 1.570796326794896558e+00 1.488766620344647906e+00
2.300000000000000000e+04 1.583217391304348354e+00 1.570796326794896558e+00 7.907495260570246431e-01
2.400000000000000000e+04 1.583416666666667361e+00 1.570796326794896558e+00 8.034357896368239382e-01
2.500000000000000000e+04 1.588320000000000620e+00 1.570796326794896558e+00 1.115591684687723406e+00
2.600000000000000000e+04 1.579538461538462446e+00 1.570796326794896558e+00 5.565415830455640034e-01
2.700000000000000000e+04 1.582814814814815563e+00 1.570796326794896558e+00 7.651207107443340760e-01
2.800000000000000000e+04 1.589714285714286524e+00 1.570796326794896558e+00 1.204354670092129487e+00
2.900000000000000000e+04 1.592000000000000748e+00 1.570796326794896558e+00 1.349867760919001292e+00
3.000000000000000000e+04 1.588200000000000722e+00 1.570796326794896558e+00 1.107952247419318859e+00
3.100000000000000000e+04 1.585935483870968499e+00 1.570796326794896558e+00 9.637886731605976864e-01
3.200000000000000000e+04 1.587125000000000785e+00 1.570796326794896558e+00 1.039515621889807839e+00
3.300000000000000000e+04 1.589818181818182463e+00 1.570796326794896558e+00 1.210968901493340688e+00
3.400000000000000000e+04 1.588411764705883078e+00 1.570796326794896558e+00 1.121433607304750169e+00
3.500000000000000000e+04 1.581542857142857805e+00 1.570796326794896558e+00 6.841453703860393976e-01
3.600000000000000000e+04 1.587222222222222756e+00 1.570796326794896558e+00 1.045704980787810046e+00
3.700000000000000000e+04 1.587675675675676468e+00 1.570796326794896558e+00 1.074572724219509556e+00
3.800000000000000000e+04 1.580263157894737702e+00 1.570796326794896558e+00 6.026771859823208954e-01
3.900000000000000000e+04 1.591282051282052024e+00 1.570796326794896558e+00 1.304161725979789965e+00
4.000000000000000000e+04 1.580300000000000704e+00 1.570796326794896558e+00 6.050226272489284129e-01
4.100000000000000000e+04 1.576634146341464149e+00 1.570796326794896558e+00 3.716471350858877032e-01
4.200000000000000000e+04 1.582142857142857739e+00 1.570796326794896558e+00 7.223425567280901127e-01
4.300000000000000000e+04 1.579720930232558773e+00 1.570796326794896558e+00 5.681579008955452981e-01
4.400000000000000000e+04 1.578909090909091484e+00 1.570796326794896558e+00 5.164746043650656482e-01
4.500000000000000000e+04 1.579377777777778435e+00 1.570796326794896558e+00 5.463121371305817986e-01
4.600000000000000000e+04 1.581565217391305067e+00 1.570796326794896558e+00 6.855688680136972080e-01
4.700000000000000000e+04 1.580765957446809145e+00 1.570796326794896558e+00 6.346863996209453074e-01
4.800000000000000000e+04 1.584083333333333954e+00 1.570796326794896558e+00 8.458771077946579675e-01
4.900000000000000000e+04 1.576612244897959814e+00 1.570796326794896558e+00 3.702528458880625650e-01
5.000000000000000000e+04 1.584160000000000679e+00 1.570796326794896558e+00 8.507578593828132307e-01
