#num. of faces	 numeric vol.	 analitic vol	 relative error
1.000000000000000000e+03 1.538000000000000700e+00 1.570796326794896558e+00 2.087879009865940994e+00
2.000000000000000000e+03 1.526000000000000689e+00 1.570796326794896558e+00 2.851822736707039674e+00
3.000000000000000000e+03 1.556000000000000716e+00 1.570796326794896558e+00 9.419634196042935281e-01
4.000000000000000000e+03 1.567000000000000615e+00 1.570796326794896558e+00 2.416816699999605189e-01
5.000000000000000000e+03 1.564000000000000723e+00 1.570796326794896558e+00 4.326676017102280558e-01
6.000000000000000000e+03 1.574000000000000510e+00 1.570796326794896558e+00 2.039521706573397819e-01
7.000000000000000000e+03 1.586857142857143632e+00 1.570796326794896558e+00 1.022463306558532681e+00
8.000000000000000000e+03 1.567000000000000615e+00 1.570796326794896558e+00 2.416816699999605189e-01
9.000000000000000000e+03 1.566888888888889442e+00 1.570796326794896558e+00 2.487552230262709274e-01
1.000000000000000000e+04 1.562400000000000677e+00 1.570796326794896558e+00 5.345267652890439702e-01
1.100000000000000000e+04 1.562000000000000721e+00 1.570796326794896558e+00 5.599915561837444100e-01
1.200000000000000000e+04 1.580500000000000682e+00 1.570796326794896558e+00 6.177550226962785773e-01
1.300000000000000000e+04 1.573692307692308168e+00 1.570796326794896558e+00 1.843638699691043104e-01
1.400000000000000000e+04 1.573571428571429287e+00 1.570796326794896558e+00 1.766684661273136558e-01
1.500000000000000000e+04 1.568400000000000682e+00 1.570796326794896558e+00 1.525549018684947966e-01
1.600000000000000000e+04 1.568125000000000657e+00 1.570796326794896558e+00 1.700619456086049086e-01
1.700000000000000000e+04 1.569411764705882950e+00 1.570796326794896558e+00 8.814396019366260715e-02
1.800000000000000000e+04 1.576333333333334030e+00 1.570796326794896558e+00 3.524967842097873061e-01
1.900000000000000000e+04 1.570736842105263875e+00 1.570796326794896558e+00 3.786912957331477030e-03
2.000000000000000000e+04 1.572800000000000642e+00 1.570796326794896558e+00 1.275577979732384071e-01
2.100000000000000000e+04 1.572952380952381546e+00 1.570796326794896558e+00 1.372586706950270352e-01
2.200000000000000000e+04 1.575818181818182451e+00 1.570796326794896558e+00 3.197012201787259866e-01
2.300000000000000000e+04 1.583391304347826711e+00 1.570796326794896558e+00 8.018211742721190749e-01
2.400000000000000000e+04 1.570416666666667238e+00 1.570796326794896558e+00 2.416991444103963951e-02
2.500000000000000000e+04 1.577440000000000619e+00 1.570796326794896558e+00 4.229493723517946946e-01
2.600000000000000000e+04 1.568307692307692847e+00 1.570796326794896558e+00 1.584313920749739479e-01
2.700000000000000000e+04 1.578888888888889674e+00 1.570796326794896558e+00 5.151885038148414919e-01
2.800000000000000000e+04 1.568928571428572116e+00 1.570796326794896558e+00 1.189049996147794608e-01
2.900000000000000000e+04 1.577103448275862796e+00 1.570796326794896558e+00 4.015238241507408379e-01
3.000000000000000000e+04 1.569400000000000794e+00 1.570796326794896558e+00 8.889292463172955572e-02
3.100000000000000000e+04 1.562774193548387869e+00 1.570796326794896558e+00 5.107048641294767988e-01
3.200000000000000000e+04 1.573187500000000627e+00 1.570796326794896558e+00 1.522268141524812379e-01
3.300000000000000000e+04 1.570000000000000728e+00 1.570796326794896558e+00 5.069573828967887524e-02
3.400000000000000000e+04 1.569058823529412505e+00 1.570796326794896558e+00 1.106128933360386868e-01
3.500000000000000000e+04 1.566400000000000681e+00 1.570796326794896558e+00 2.798788563420112063e-01
3.600000000000000000e+04 1.571000000000000618e+00 1.570796326794896558e+00 1.296623894707225021e-02
3.700000000000000000e+04 1.570108108108108969e+00 1.570796326794896558e+00 4.381336237218309837e-02
3.800000000000000000e+04 1.578684210526316578e+00 1.570796326794896558e+00 5.021582745558561545e-01
3.900000000000000000e+04 1.569333333333334135e+00 1.570796326794896558e+00 9.313705644751295309e-02
4.000000000000000000e+04 1.570600000000000662e+00 1.570796326794896558e+00 1.249855194762820171e-02
4.100000000000000000e+04 1.558585365853659255e+00 1.570796326794896558e+00 7.773739174799919605e-01
4.200000000000000000e+04 1.571285714285715063e+00 1.570796326794896558e+00 3.115537530044183018e-02
4.300000000000000000e+04 1.570930232558140238e+00 1.570796326794896558e+00 8.524705651489892025e-03
4.400000000000000000e+04 1.573000000000000620e+00 1.570796326794896558e+00 1.402901934205886270e-01
4.500000000000000000e+04 1.574444444444445201e+00 1.570796326794896558e+00 2.322463827625813326e-01
4.600000000000000000e+04 1.568130434782609273e+00 1.570796326794896558e+00 1.697159566018884846e-01
4.700000000000000000e+04 1.577276595744681487e+00 1.570796326794896558e+00 4.125467343692786892e-01
4.800000000000000000e+04 1.567625000000000712e+00 1.570796326794896558e+00 2.018929342269804583e-01
4.900000000000000000e+04 1.575306122448980162e+00 1.570796326794896558e+00 2.871025082727011735e-01
5.000000000000000000e+04 1.572480000000000544e+00 1.570796326794896558e+00 1.071859652574695815e-01
