#num. of faces	 numeric vol.	 analitic vol	 relative error
1.000000000000000000e+03 1.626356686897232784e+00 1.570796326794896558e+00 3.537082380101013612e+00
2.000000000000000000e+03 1.588348351041085849e+00 1.570796326794896558e+00 1.117396568019929592e+00
3.000000000000000000e+03 1.567677150838620026e+00 1.570796326794896558e+00 1.985729087259198999e-01
4.000000000000000000e+03 1.568343963748376924e+00 1.570796326794896558e+00 1.561222804437998046e-01
5.000000000000000000e+03 1.575945630919606266e+00 1.570796326794896558e+00 3.278148819724142071e-01
6.000000000000000000e+03 1.561342428195928722e+00 1.570796326794896558e+00 6.018538774061100716e-01
7.000000000000000000e+03 1.568343963748377146e+00 1.570796326794896558e+00 1.561222804437856770e-01
8.000000000000000000e+03 1.588098296199927040e+00 1.570796326794896558e+00 1.101477582414136291e+00
9.000000000000000000e+03 1.575678905755703463e+00 1.570796326794896558e+00 3.108346306595633490e-01
1.000000000000000000e+04 1.569344183113012381e+00 1.570796326794896558e+00 9.244633802061262562e-02
1.100000000000000000e+04 1.568707679880971817e+00 1.570796326794896558e+00 1.329673922899020089e-01
1.200000000000000000e+04 1.564676492744713654e+00 1.570796326794896558e+00 3.896007359954813953e-01
1.300000000000000000e+04 1.566035765214602860e+00 1.570796326794896558e+00 3.030667629588427725e-01
1.400000000000000000e+04 1.576345718665460582e+00 1.570796326794896558e+00 3.532852589416975442e-01
1.500000000000000000e+04 1.574345279936189446e+00 1.570796326794896558e+00 2.259333740953091141e-01
1.600000000000000000e+04 1.573470087992133504e+00 1.570796326794896558e+00 1.702169244750256216e-01
1.700000000000000000e+04 1.565166796354829026e+00 1.570796326794896558e+00 3.583870387292162341e-01
1.800000000000000000e+04 1.568010557293498364e+00 1.570796326794896558e+00 1.773475945848669022e-01
1.900000000000000000e+04 1.578346157394731275e+00 1.570796326794896558e+00 4.806371437880577746e-01
2.000000000000000000e+04 1.562842757242882019e+00 1.570796326794896558e+00 5.063399637713221768e-01
2.100000000000000000e+04 1.573011654116675428e+00 1.570796326794896558e+00 1.410321175310548236e-01
2.200000000000000000e+04 1.574618067035635782e+00 1.570796326794896558e+00 2.432995402107430427e-01
2.300000000000000000e+04 1.568865817329925694e+00 1.570796326794896558e+00 1.229000496143212995e-01
2.400000000000000000e+04 1.578846267077048893e+00 1.570796326794896558e+00 5.124751149996442656e-01
2.500000000000000000e+04 1.576105666017947993e+00 1.570796326794896558e+00 3.380030327601275530e-01
2.600000000000000000e+04 1.573422000522679998e+00 1.570796326794896558e+00 1.671555810893032012e-01
2.700000000000000000e+04 1.572196660560305936e+00 1.570796326794896558e+00 8.914801629735566446e-02
2.800000000000000000e+04 1.582132702132279745e+00 1.570796326794896558e+00 7.216960686758348009e-01
2.900000000000000000e+04 1.570068479894300095e+00 1.570796326794896558e+00 4.633617281761696904e-02
3.000000000000000000e+04 1.563009460470321299e+00 1.570796326794896558e+00 4.957273067007886280e-01
3.100000000000000000e+04 1.570344402477647838e+00 1.570796326794896558e+00 2.877039559742545702e-02
3.200000000000000000e+04 1.563342866925199859e+00 1.570796326794896558e+00 4.745019925597215860e-01
3.300000000000000000e+04 1.577255008996947261e+00 1.570796326794896558e+00 4.111724793264067701e-01
3.400000000000000000e+04 1.573462733437981820e+00 1.570796326794896558e+00 1.697487190160346104e-01
3.500000000000000000e+04 1.572916395129567491e+00 1.570796326794896558e+00 1.349677420621926416e-01
3.600000000000000000e+04 1.578790699334569281e+00 1.570796326794896558e+00 5.089375626428092048e-01
3.700000000000000000e+04 1.570993193416870826e+00 1.570796326794896558e+00 1.253291840680329644e-02
3.800000000000000000e+04 1.573134488073736126e+00 1.570796326794896558e+00 1.488519701093538594e-01
3.900000000000000000e+04 1.574088813432436895e+00 1.570796326794896558e+00 2.096062093714232688e-01
4.000000000000000000e+04 1.572894961857468354e+00 1.570796326794896558e+00 1.336032575817081847e-01
4.100000000000000000e+04 1.582347034853273104e+00 1.570796326794896558e+00 7.353409134808064351e-01
4.200000000000000000e+04 1.567296114890187608e+00 1.570796326794896558e+00 2.228304106014109831e-01
4.300000000000000000e+04 1.562249603898737682e+00 1.570796326794896558e+00 5.441012784641460209e-01
4.400000000000000000e+04 1.567161886317444131e+00 1.570796326794896558e+00 2.313756669439288038e-01
4.500000000000000000e+04 1.569010776658134043e+00 1.570796326794896558e+00 1.136716521616655956e-01
4.600000000000000000e+04 1.567039329794504665e+00 1.570796326794896558e+00 2.391778575175173005e-01
4.700000000000000000e+04 1.567450150699128297e+00 1.570796326794896558e+00 2.130241864389832429e-01
4.800000000000000000e+04 1.571052891194264722e+00 1.570796326794896558e+00 1.633339695233860037e-02
4.900000000000000000e+04 1.569895324395566449e+00 1.570796326794896558e+00 5.735959423641784349e-02
5.000000000000000000e+04 1.574825385231214847e+00 1.570796326794896558e+00 2.564978264584632517e-01
